0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599
-1.4248505,-1.41803,-1.4112096,-1.4043889,-1.397569,-1.3907483,-1.3839278,-1.3771079,-1.3702874,-1.3634667,-1.3566468,-1.3498263,-1.3430054,-1.336185,-1.3293643,-1.322544,-1.3157239,-1.3089035,-1.302083,-1.295263,-1.2884424,-1.2816218,-1.274802,-1.2679813,-1.2611605,-1.2543404,-1.24752,-1.2406995,-1.2338792,-1.2270589,-1.2202382,-1.2134181,-1.2065978,-1.1997771,-1.1929569,-1.1861367,-1.179316,-1.1724961,-1.1656754,-1.1588546,-1.1520344,-1.1452138,-1.1383933,-1.1315733,-1.1247528,-1.1179323,-1.1111122,-1.1042917,-1.0974714,-1.0906513,-1.0838304,-1.07701,-1.07019,-1.0633693,-1.0565487,-1.0497286,-1.0429083,-1.0360875,-1.0292675,-1.0224472,-1.0156264,-1.0088061,-1.0019858,-0.9951652,-0.9883449,-0.98152447,-0.9747044,-0.96788394,-0.961063,-0.95424294,-0.94742274,-0.94060194,-0.9337816,-0.9269614,-0.92014074,-0.91332054,-0.90650046,-0.8996799,-0.89285946,-0.88603914,-0.8792188,-0.87239826,-0.8655777,-0.85875726,-0.8519372,-0.84511685,-0.8382964,-0.831476,-0.8246554,-0.81783473,-0.8110144,-0.80419433,-0.79737365,-0.7905532,-0.7837329,-0.7769129,-0.7700921,-0.76327205,-0.7564515,-0.74963105,-0.7428105,-0.7359903,-0.72916985,-0.7223493,-0.71552896,-0.7087085,-0.7018881,-0.6950679,-0.68824744,-0.6814271,-0.6746068,-0.6677861,-0.6609658,-0.6541456,-0.6473248,-0.6405045,-0.6336845,-0.6268642,-0.6200435,-0.6132232,-0.61003315,-0.60936975,-0.6087061,-0.6080426,-0.6073792,-0.60671544,-0.60605156,-0.6053883,-0.6047251,-0.6040615,-0.60339797,-0.6027341,-0.6020707,-0.60140705,-0.60074365,-0.60008013,-0.59941673,-0.59875286,-0.59808946,-0.5974258,-0.5967624,-0.5960989,-0.595435,-0.5947716,-0.5941082,-0.5934446,-0.5927813,-0.59211767,-0.591454,-0.5907906,-0.5901269,-0.58946335,-0.5887997,-0.5881362,-0.5874728,-0.58680916,-0.5861459,-0.5854821,-0.5848186,-0.58415496,-0.5834913,-0.58282804,-0.58216465,-0.58150077,-0.58083737,-0.58017397,-0.5795101,-0.5788467,-0.5781834,-0.57751966,-0.57685614,-0.57619226,-0.57552886,-0.5748656,-0.5742022,-0.5735383,-0.5728749,-0.57221127,-0.5715476,-0.57088435,-0.5702207,-0.5695571,-0.5688938,-0.5682298,-0.5675665,-0.5669031,-0.56623924,-0.56557596,-0.56491256,-0.5642489,-0.56358516,-0.56292164,-0.562258,-0.56159437,-0.5609313,-0.5602677,-0.5596038,-0.5589402,-0.558277,-0.5576135,-0.55694985,-0.5562862,-0.5556226,-0.55495894,-0.5542958,-0.55363226,-0.5529684,-0.552305,-0.5516411,-0.55097795,-0.5503144,-0.5496508,-0.54898715,-0.54832375,-0.54766023,-0.5469967,-0.5463332,-0.5456693,-0.5450059,-0.54434264,-0.543679,-0.54301536,-0.54235196,-0.5416883,-0.5410247,-0.5403614,-0.5396975,-0.5390341,-0.5383707,-0.53770685,-0.53704345,-0.5363802,-0.5357163,-0.5350529,-0.5343895,-0.5337256,-0.5330622,-0.53239894,-0.53173506,-0.53107166,-0.53040814,-0.5297444,-0.52908087,-0.52841747,-0.52775383,-0.52709043,-0.5264269,-0.52576315,-0.52509975,-0.52443624,-0.52377284,-0.52310896,-0.52244544,-0.52178204,-0.5211183,-0.520455,-0.5197915,-0.5191277,-0.51846445,-0.5178009,-0.51713705,-0.51647377,-0.51581025,-0.51514626,-0.5144832,-0.5138197,-0.51315594,-0.5124923,-0.511829,-0.5111654,-0.51050174,-0.50983834,-0.5091748,-0.50851107,-0.5078478,-0.50718415,-0.5065205,-0.5058572,-0.50519323,-0.50452995,-0.50386655,-0.5032027,-0.5025393,-0.50187576,-0.5012121,-0.5005486,-0.49988508,-0.49922144,-0.49855804,-0.49789453,-0.49723077,-0.4965675,-0.49590385,-0.4952402,-0.49457693,-0.4939133,-0.49324965,-0.49258602,-0.49192262,-0.4912591,-0.49059534,-0.48993206,-0.48926842,-0.48860502,-0.4879415,-0.48727775,-0.48661423,-0.4859506,-0.4852872,-0.48462367,-0.48396015,-0.48329663,-0.482633,-0.48196948,-0.48130608,-0.48064232,-0.4799788,-0.47931528,-0.47865176,-0.47798812,-0.47732472,-0.4766612,-0.47599745,-0.47533417,-0.4746704,-0.47400713,-0.47334337,-0.47267973,-0.47201645,-0.47135282,-0.4709648,-0.4720074,-0.47304988,-0.47409225,-0.47513485,-0.47617733,-0.47721982,-0.47826242,-0.4793048,-0.48034728,-0.48138988,-0.48243237,-0.48347473,-0.48451734,-0.48555994,-0.4866023,-0.48764467,-0.48868728,-0.48972976,-0.49077225,-0.49181485,-0.4928571,-0.49389958,-0.49494243,-0.4959848,-0.4970274,-0.49806964,-0.49911213,-0.50015473,-0.5011971,-0.5022397,-0.5032822,-0.5043247,-0.50536704,-0.50640965,-0.50745213,-0.5084946,-0.5095372,-0.5105796,-0.5116222,-0.5126648,-0.51370716,-0.51474965,-0.51579213,-0.5168346,-0.5178771,-0.5189197,-0.5199621,-0.5210047,-0.52204704,-0.5230895,-0.52413213,-0.5251746,-0.526217,-0.5272596,-0.5283022,-0.52934456,-0.53038716,-0.5314295,-0.5324719,-0.5335146,-0.5345571,-0.5355997,-0.5366421,-0.53768456,-0.5387269,-0.5397694,-0.540812,-0.5418545,-0.542897,-0.5439396,-0.54498196,-0.54602444,-0.54706705,-0.54810953,-0.54915214,-0.5501945,-0.551237,-0.5522795,-0.55332196,-0.55436444,-0.5554069,-0.5564494,-0.5574919,-0.5585344,-0.55957687,-0.5606195,-0.56166196,-0.5627043,-0.56374705,-0.5647894,-0.5658319,-0.56687427,-0.56791687,-0.56895936,-0.57000196,-0.57104445,-0.5720868,-0.5731294,-0.5741718,-0.57521427,-0.5762569,-0.5772995,-0.57834184,-0.5793843,-0.58042693,-0.5814693,-0.5825119,-0.58355427,-0.58459675,-0.58563924,-0.58668184,-0.5877243,-0.5887668,-0.5898093,-0.5908518,-0.59189415,-0.5929369,-0.59397924,-0.59502184,-0.5960642,-0.5971067,-0.5981493,-0.59919167,-0.60023427,-0.60127676,-0.60231924,-0.6033616,-0.6044042,-0.6054467,-0.6064892,-0.60753167,-0.60857415,-0.60961676,-0.61065924,-0.6117017,-0.6127441,-0.6137867,-0.6148292,-0.61587167,-0.61691415,-0.61795664,-0.6189991,-0.6200416,-0.6210841,-0.6221267,-0.62316906,-0.62421155,-0.62525415,-0.6262965,-0.6273391,-0.6283817,-0.6294241,-0.6304666,-0.63150907,-0.63255155,-0.63359404,-0.6346365,-0.6356791,-0.6367215,-0.637764,-0.6388066,-0.63557625,-0.6321447,-0.62871313,-0.6252816,-0.6218499,-0.61841834,-0.6149869,-0.6115551,-0.60812366,-0.6046921,-0.60126066,-0.597829,-0.5943973,-0.59096587,-0.5875342,-0.58410263,-0.5806711,-0.5772395,-0.57380795,-0.5703764,-0.5669447,-0.5635133,-0.5600816,-0.55665004,-0.5532185,-0.5497869,-0.54635537,-0.5429237,-0.53949225,-0.5360606,-0.532629,-0.52919745,-0.5257659,-0.52233434,-0.5189028,-0.5154712,-0.51203966,-0.5086081,-0.50517654,-0.501745,-0.49831343,-0.49488175,-0.4914502,-0.48801875,-0.48458707,-0.4811555,-0.47772396,-0.47429228,-0.47086072,-0.46742916,-0.4639976,-0.46056604,-0.4571345,-0.45370293,-0.45027137,-0.4468397,-0.44340825,-0.43997657,-0.44005942,-0.4417287,-0.443398,-0.4450673,-0.44673657,-0.44840586,-0.45007503,-0.45174444,-0.45341372,-0.4550829,-0.4567523,-0.45842147,-0.46009076,-0.46176004,-0.46342945,-0.46509874,-0.4667679,-0.4684372,-0.4701066,-0.47177577,-0.47344506,-0.47511435,-0.4767835,-0.4784528,-0.4801221,-0.4817915,-0.48346066,-0.48512995,-0.48679924,-0.48846853,-0.49013782,-0.4918071,-0.49347627,-0.49514556,-0.49681497,-0.503638,-0.51106656,-0.5184951,-0.52592385,-0.5333524,-0.540781,-0.54820955,-0.5556381,-0.5630666,-0.5704951,-0.5779238,-0.5853523,-0.59278095,-0.6002095,-0.6076379
-1.4213934,-1.4145727,-1.4077525,-1.4009323,-1.3941116,-1.3872912,-1.3804708,-1.3736506,-1.3668306,-1.3600094,-1.3531895,-1.3463693,-1.3395483,-1.3327277,-1.3259077,-1.3190871,-1.3122663,-1.3054464,-1.2986261,-1.2918057,-1.2849855,-1.2781649,-1.2713447,-1.264524,-1.2577035,-1.250883,-1.2440627,-1.2372422,-1.2304219,-1.2236023,-1.2167814,-1.2099608,-1.203141,-1.1963203,-1.1894996,-1.1826799,-1.175859,-1.169038,-1.1622179,-1.1553975,-1.1485778,-1.141757,-1.1349363,-1.1281163,-1.1212959,-1.1144753,-1.107655,-1.1008346,-1.0940138,-1.0871937,-1.0803735,-1.0735532,-1.0667324,-1.0599123,-1.0530915,-1.0462713,-1.0394512,-1.0326307,-1.0258102,-1.0189898,-1.0121694,-1.0053493,-0.99852896,-0.99170816,-0.98488784,-0.97806704,-0.9712467,-0.9644265,-0.9576062,-0.95078564,-0.94396544,-0.937145,-0.93032455,-0.92350423,-0.9166839,-0.90986323,-0.9030429,-0.89622283,-0.88940215,-0.88258195,-0.8757615,-0.86894095,-0.86212075,-0.85530066,-0.84847987,-0.8416593,-0.83483887,-0.8280188,-0.8211982,-0.814378,-0.80755746,-0.800737,-0.79391646,-0.78709626,-0.7802762,-0.7734554,-0.76663494,-0.7598145,-0.7529942,-0.746174,-0.7393538,-0.7325331,-0.72571266,-0.71889234,-0.7120719,-0.7052516,-0.69843113,-0.6916107,-0.68479,-0.67797005,-0.67114973,-0.6643293,-0.6575086,-0.6506884,-0.64386785,-0.6370475,-0.6302272,-0.62340665,-0.6165862,-0.609766,-0.6034868,-0.6028234,-0.60216,-0.6014961,-0.6008327,-0.6001693,-0.5995054,-0.59884214,-0.59817874,-0.5975151,-0.59685147,-0.59618807,-0.59552455,-0.5948609,-0.5941973,-0.59353364,-0.59287024,-0.5922066,-0.5915433,-0.5908797,-0.59021604,-0.58955276,-0.588889,-0.5882256,-0.58756185,-0.5868982,-0.5862349,-0.5855713,-0.5849079,-0.5842444,-0.5835806,-0.582917,-0.5822536,-0.5815903,-0.58092666,-0.58026266,-0.5795994,-0.57893574,-0.57827246,-0.5776088,-0.5769452,-0.5762818,-0.57561815,-0.5749545,-0.574291,-0.5736276,-0.57296395,-0.5723003,-0.5716369,-0.5709734,-0.57030976,-0.5696461,-0.5689827,-0.5683192,-0.5676557,-0.56699204,-0.5663285,-0.5656651,-0.56500125,-0.56433797,-0.56367433,-0.5630106,-0.5623473,-0.56168365,-0.56102014,-0.56035674,-0.5596931,-0.55902946,-0.55836606,-0.55770266,-0.5570388,-0.5563755,-0.55571187,-0.5550482,-0.5543848,-0.5537212,-0.5530577,-0.5523943,-0.5517309,-0.5510671,-0.55040336,-0.54973996,-0.54907644,-0.5484128,-0.5477494,-0.5470859,-0.5464221,-0.5457587,-0.5450952,-0.5444318,-0.54376805,-0.5431044,-0.54244125,-0.54177725,-0.54111373,-0.54045033,-0.5397868,-0.5391234,-0.5384598,-0.53779614,-0.5371325,-0.53646886,-0.5358058,-0.53514194,-0.5344783,-0.5338149,-0.53315127,-0.53248787,-0.53182435,-0.5311607,-0.5304971,-0.5298338,-0.52917004,-0.5285064,-0.5278431,-0.52717924,-0.52651584,-0.52585256,-0.5251888,-0.52452517,-0.5238619,-0.523198,-0.5225347,-0.5218713,-0.52120745,-0.52054393,-0.5198804,-0.5192168,-0.5185535,-0.5178901,-0.5172262,-0.5165628,-0.5158992,-0.5152358,-0.51457226,-0.51390886,-0.5132452,-0.5125816,-0.5119182,-0.51125455,-0.51059103,-0.5099274,-0.50926375,-0.5086005,-0.5079367,-0.5072733,-0.5066098,-0.50594616,-0.50528276,-0.5046191,-0.5039556,-0.50329185,-0.50262856,-0.5019649,-0.5013013,-0.50063777,-0.49997425,-0.49931073,-0.4986471,-0.4979838,-0.49732006,-0.49665642,-0.49599314,-0.49532938,-0.49466586,-0.49400234,-0.49333882,-0.49267507,-0.4920119,-0.49134827,-0.4906845,-0.490021,-0.4893577,-0.48869407,-0.48803043,-0.48736715,-0.48670316,-0.48603988,-0.48537648,-0.48471284,-0.48404932,-0.4833858,-0.48272228,-0.48205864,-0.481395,-0.4807315,-0.48006797,-0.47940445,-0.47874093,-0.4780774,-0.47741377,-0.47675014,-0.47608685,-0.4754231,-0.4747597,-0.47409618,-0.47343254,-0.47276902,-0.4721055,-0.47144186,-0.47077835,-0.4701147,-0.46945143,-0.46878767,-0.46812415,-0.46746075,-0.4667971,-0.4661336,-0.46547008,-0.46480656,-0.46428883,-0.46533155,-0.46637392,-0.4674163,-0.46845865,-0.46950126,-0.47054386,-0.47158623,-0.47262883,-0.47367132,-0.4747138,-0.4757563,-0.47679877,-0.47784126,-0.47888374,-0.47992635,-0.4809687,-0.48201132,-0.48305368,-0.4840963,-0.48513865,-0.48618114,-0.48722363,-0.48826623,-0.4893086,-0.4903512,-0.4913938,-0.49243617,-0.49347878,-0.49452114,-0.49556363,-0.49660635,-0.49764872,-0.49869108,-0.4997338,-0.5007763,-0.50181866,-0.50286126,-0.5039036,-0.5049461,-0.5059886,-0.5070312,-0.5080737,-0.5091162,-0.51015854,-0.51120114,-0.51224375,-0.513286,-0.5143286,-0.5153711,-0.51641345,-0.5174562,-0.51849866,-0.519541,-0.5205836,-0.5216261,-0.5226686,-0.5237112,-0.5247536,-0.52579606,-0.5268384,-0.52788115,-0.5289235,-0.5299659,-0.5310086,-0.5320511,-0.53309345,-0.53413606,-0.53517854,-0.536221,-0.5372634,-0.538306,-0.5393485,-0.54039085,-0.5414336,-0.54247594,-0.5435184,-0.5445608,-0.5456035,-0.546646,-0.54768825,-0.54873097,-0.54977334,-0.5508158,-0.5518584,-0.5529009,-0.5539435,-0.554986,-0.55602837,-0.55707085,-0.55811334,-0.55915594,-0.5601983,-0.5612407,-0.5622834,-0.5633259,-0.5643685,-0.56541073,-0.56645334,-0.5674958,-0.5685382,-0.5695808,-0.5706233,-0.57166576,-0.57270825,-0.57375073,-0.57479334,-0.5758358,-0.5768783,-0.5779207,-0.57896316,-0.58000576,-0.58104837,-0.58209074,-0.58313334,-0.5841757,-0.5852182,-0.5862608,-0.58730316,-0.5883459,-0.58938813,-0.59043074,-0.5914732,-0.5925156,-0.5935582,-0.5946007,-0.59564316,-0.59668565,-0.59772813,-0.59877074,-0.5998131,-0.6008556,-0.6018982,-0.6029407,-0.60398316,-0.60502553,-0.60606813,-0.6071106,-0.6081531,-0.6091956,-0.6102382,-0.61128056,-0.61232316,-0.61336553,-0.614408,-0.6154506,-0.6164931,-0.6175356,-0.6185781,-0.6196207,-0.62066305,-0.62170553,-0.622748,-0.6237905,-0.624833,-0.6258757,-0.6269181,-0.62796044,-0.62900305,-0.63004565,-0.631088,-0.6300787,-0.6266471,-0.62321556,-0.6197839,-0.6163523,-0.61292076,-0.6094892,-0.60605764,-0.6026261,-0.5991945,-0.59576285,-0.5923314,-0.58889985,-0.5854682,-0.58203673,-0.57860506,-0.5751735,-0.57174194,-0.5683104,-0.5648788,-0.56144726,-0.5580157,-0.554584,-0.55115247,-0.5477209,-0.54428935,-0.5408578,-0.53742623,-0.5339947,-0.530563,-0.52713156,-0.5236999,-0.5202682,-0.51683676,-0.5134052,-0.50997365,-0.5065421,-0.5031104,-0.49967897,-0.4962473,-0.49281585,-0.48938417,-0.48595262,-0.48252106,-0.4790895,-0.47565794,-0.47222638,-0.4687947,-0.46536314,-0.46193147,-0.45850003,-0.45506847,-0.4516368,-0.44820523,-0.44477367,-0.44134223,-0.43791056,-0.434479,-0.4349172,-0.43658638,-0.43825567,-0.43992496,-0.44159424,-0.44326353,-0.44493282,-0.446602,-0.4482714,-0.44994068,-0.45160985,-0.45327914,-0.45494843,-0.45661783,-0.458287,-0.4599564,-0.46162558,-0.46329486,-0.46496415,-0.46663344,-0.46830273,-0.4699719,-0.4716413,-0.47331047,-0.47497976,-0.47664905,-0.47831833,-0.47998774,-0.4816569,-0.4833262,-0.4849956,-0.48666477,-0.48833406,-0.49000335,-0.49167252,-0.4972129,-0.5046414,-0.51206994,-0.51949847,-0.52692723,-0.5343559,-0.5417844,-0.54921293,-0.5566416,-0.56407,-0.57149863,-0.57892716,-0.5863558,-0.59378433,-0.60121286,-0.6086415
-1.4179358,-1.4111156,-1.4042947,-1.3974748,-1.3906543,-1.3838339,-1.3770139,-1.370193,-1.3633728,-1.3565524,-1.3497317,-1.3429112,-1.3360913,-1.3292704,-1.3224504,-1.31563,-1.3088094,-1.3019893,-1.2951686,-1.2883483,-1.281528,-1.2747073,-1.2678869,-1.2610668,-1.2542465,-1.2474258,-1.2406051,-1.2337854,-1.226965,-1.220144,-1.213324,-1.2065034,-1.199683,-1.1928629,-1.1860423,-1.1792216,-1.1724015,-1.1655812,-1.1587609,-1.1519406,-1.1451197,-1.1382996,-1.131479,-1.1246586,-1.1178384,-1.111018,-1.1041974,-1.0973771,-1.0905569,-1.0837365,-1.076916,-1.0700954,-1.0632751,-1.0564549,-1.0496345,-1.0428143,-1.0359938,-1.0291731,-1.0223527,-1.0155326,-1.0087123,-1.0018914,-0.9950712,-0.98825085,-0.98143053,-0.9746101,-0.96778977,-0.9609692,-0.95414865,-0.9473283,-0.9405079,-0.93368757,-0.926867,-0.9200468,-0.91322696,-0.90640616,-0.8995856,-0.8927653,-0.88594484,-0.8791243,-0.8723041,-0.86548376,-0.8586633,-0.8518429,-0.8450228,-0.83820224,-0.8313818,-0.8245617,-0.8177408,-0.81092036,-0.8040998,-0.7972797,-0.7904593,-0.78363895,-0.7768185,-0.7699983,-0.76317775,-0.75635743,-0.7495371,-0.74271643,-0.7358959,-0.7290757,-0.72225523,-0.7154347,-0.7086146,-0.701794,-0.6949738,-0.6881534,-0.6813328,-0.6745126,-0.6676922,-0.6608715,-0.6540513,-0.6472311,-0.6404104,-0.6335901,-0.6267699,-0.6199496,-0.6131289,-0.6063087,-0.5994879,-0.5962769,-0.5956135,-0.5949497,-0.5942863,-0.5936229,-0.5929593,-0.59229565,-0.59163225,-0.5909686,-0.5903051,-0.5896412,-0.58897793,-0.5883144,-0.5876508,-0.58698726,-0.58632386,-0.5856602,-0.5849967,-0.5843333,-0.58366954,-0.58300626,-0.5823424,-0.581679,-0.58101547,-0.58035207,-0.57968867,-0.5790248,-0.57836115,-0.57769775,-0.57703424,-0.57637084,-0.5757072,-0.57504356,-0.5743799,-0.5737163,-0.57305324,-0.57238936,-0.57172585,-0.5710621,-0.5703987,-0.5697354,-0.56907177,-0.56840813,-0.5677446,-0.5670811,-0.56641746,-0.5657538,-0.56509054,-0.5644268,-0.5637634,-0.56309974,-0.5624362,-0.5617727,-0.5611093,-0.5604454,-0.55978215,-0.55911875,-0.55845475,-0.5577915,-0.55712783,-0.5564642,-0.5558009,-0.5551373,-0.55447364,-0.55381024,-0.5531466,-0.5524831,-0.5518197,-0.55115604,-0.5504924,-0.549829,-0.54916537,-0.54850173,-0.54783845,-0.5471748,-0.5465113,-0.5458478,-0.54518414,-0.5445206,-0.543857,-0.5431936,-0.54253006,-0.5418664,-0.5412029,-0.5405394,-0.53987575,-0.53921235,-0.5385488,-0.5378852,-0.5372218,-0.53655815,-0.5358945,-0.5352311,-0.53456736,-0.53390396,-0.5332403,-0.5325767,-0.5319133,-0.53124976,-0.5305861,-0.5299227,-0.5292592,-0.52859545,-0.5279318,-0.5272685,-0.5266049,-0.52594125,-0.525278,-0.5246142,-0.5239506,-0.5232873,-0.52262366,-0.52196,-0.52129674,-0.52063286,-0.51996934,-0.51930606,-0.5186424,-0.5179788,-0.5173155,-0.51665163,-0.51598823,-0.51532483,-0.51466095,-0.51399755,-0.5133343,-0.5126705,-0.512007,-0.51134336,-0.5106797,-0.5100163,-0.5093528,-0.5086895,-0.50802577,-0.5073621,-0.50669885,-0.50603485,-0.5053716,-0.50470805,-0.5040443,-0.5033809,-0.5027174,-0.5020536,-0.50139034,-0.5007268,-0.5000634,-0.49939966,-0.49873614,-0.4980725,-0.49740887,-0.4967456,-0.49608195,-0.4954183,-0.49475503,-0.49409127,-0.49342787,-0.49276435,-0.49210072,-0.49143696,-0.49077368,-0.49011016,-0.4894464,-0.48878312,-0.48811924,-0.48745584,-0.48679256,-0.48612857,-0.4854653,-0.48480177,-0.484138,-0.48347473,-0.4828112,-0.48214746,-0.48148406,-0.48082042,-0.48015678,-0.47949338,-0.4788301,-0.4781661,-0.47750282,-0.47683918,-0.47617555,-0.47551227,-0.47484863,-0.474185,-0.4735216,-0.47285795,-0.47219443,-0.4715309,-0.4708674,-0.47020376,-0.46954024,-0.46887684,-0.46821308,-0.46754956,-0.46688616,-0.46622252,-0.4655589,-0.46489525,-0.46423197,-0.46356845,-0.4629047,-0.4622414,-0.46157765,-0.46091413,-0.46025074,-0.4595871,-0.45892358,-0.45826006,-0.4576125,-0.45865512,-0.45969772,-0.4607401,-0.46178257,-0.46282506,-0.46386766,-0.46491027,-0.46595252,-0.466995,-0.4680376,-0.46907997,-0.47012258,-0.47116518,-0.47220755,-0.47325015,-0.47429252,-0.47533512,-0.4763775,-0.4774201,-0.47846246,-0.47950494,-0.48054767,-0.48159003,-0.4826324,-0.48367512,-0.4847176,-0.48575997,-0.48680258,-0.48784506,-0.48888743,-0.48993003,-0.4909724,-0.49201488,-0.49305737,-0.4941001,-0.49514246,-0.49618495,-0.49722743,-0.49826992,-0.49931252,-0.50035477,-0.5013975,-0.50244,-0.50348234,-0.5045248,-0.50556743,-0.5066098,-0.5076525,-0.5086949,-0.5097374,-0.51078,-0.51182246,-0.5128648,-0.5139072,-0.5149499,-0.5159924,-0.5170349,-0.5180775,-0.51911986,-0.5201622,-0.5212047,-0.5222473,-0.5232899,-0.5243323,-0.5253749,-0.52641726,-0.52745974,-0.5285022,-0.52954483,-0.5305872,-0.53162956,-0.5326723,-0.5337148,-0.5347574,-0.53579974,-0.5368422,-0.5378847,-0.5389272,-0.5399697,-0.5410123,-0.5420548,-0.54309726,-0.5441396,-0.5451822,-0.5462247,-0.5472672,-0.5483097,-0.54935205,-0.55039465,-0.5514374,-0.5524796,-0.5535221,-0.5545647,-0.5556071,-0.5566497,-0.55769205,-0.55873454,-0.55977714,-0.5608196,-0.56186223,-0.5629046,-0.5639471,-0.56498957,-0.56603193,-0.56707454,-0.568117,-0.5691595,-0.5702021,-0.5712445,-0.5722871,-0.57332957,-0.57437205,-0.57541466,-0.576457,-0.5774995,-0.578542,-0.5795845,-0.58062696,-0.58166945,-0.58271194,-0.5837544,-0.584797,-0.5858395,-0.586882,-0.5879245,-0.58896697,-0.59000933,-0.59105206,-0.59209454,-0.5931369,-0.5941795,-0.5952219,-0.5962646,-0.59730697,-0.59834933,-0.59939194,-0.6004343,-0.6014769,-0.6025195,-0.603562,-0.6046045,-0.60564697,-0.60668933,-0.60773194,-0.6087743,-0.609817,-0.6108594,-0.61190176,-0.61294436,-0.61398685,-0.61502934,-0.6160718,-0.6171144,-0.6181569,-0.6191994,-0.62024176,-0.62128437,-0.62232685,-0.6233692,-0.6244117,-0.6211493,-0.61771774,-0.6142862,-0.6108544,-0.60742295,-0.6039915,-0.60055983,-0.5971283,-0.5936967,-0.59026504,-0.5868335,-0.58340204,-0.5799705,-0.5765388,-0.57310724,-0.5696758,-0.5662441,-0.56281257,-0.559381,-0.55594945,-0.5525179,-0.5490862,-0.5456548,-0.5422231,-0.53879154,-0.53536,-0.5319283,-0.52849686,-0.5250652,-0.52163374,-0.51820207,-0.5147705,-0.51133895,-0.5079074,-0.50447583,-0.5010443,-0.4976127,-0.49418116,-0.4907496,-0.48731804,-0.48388648,-0.48045492,-0.47702336,-0.4735917,-0.47016025,-0.4667287,-0.463297,-0.45986533,-0.45643377,-0.4530022,-0.44957066,-0.4461391,-0.44270754,-0.43927598,-0.43584442,-0.43241286,-0.42898118,-0.42977476,-0.43144405,-0.43311334,-0.43478262,-0.4364519,-0.4381212,-0.4397905,-0.44145977,-0.44312906,-0.44479823,-0.44646764,-0.4481368,-0.4498061,-0.45147538,-0.45314467,-0.45481408,-0.45648324,-0.45815253,-0.45982182,-0.4614911,-0.4631604,-0.46482968,-0.46649897,-0.46816814,-0.46983743,-0.47150683,-0.473176,-0.4748453,-0.47651458,-0.47818375,-0.47985315,-0.48152244,-0.48319173,-0.48486102,-0.4865303,-0.49078763,-0.49821615,-0.5056448,-0.5130733,-0.52050173,-0.5279305,-0.53535914,-0.5427878,-0.5502163,-0.55764484,-0.5650735,-0.5725019,-0.57993054,-0.5873592,-0.5947876,-0.60221624,-0.6096448
